RUA BOA VISTA, 234                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014905 
RUA BOA VISTA, 230                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014906 
RUA BOA VISTA, 230                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014906 
RUA BOA VISTA, 254                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014907 
RUA BOA VISTA, 254                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014907 
RUA BOA VISTA, 280                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014908 
RUA BOA VISTA, 280                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014908 
RUA BOA VISTA, 314                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014909 
RUA BOA VISTA, 314                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014909 
RUA BOA VISTA, 356                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014910 
RUA BOA VISTA, 356                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014910 
RUA BOA VISTA, 51                                                       CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014911 
RUA BOA VISTA, 51                                                       CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014911 
RUA BOA VISTA, 75                                                       CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014912 
RUA BOA VISTA, 75                                                       CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014912 
RUA BOA VISTA, 185                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014913 
RUA BOA VISTA, 185                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014913 
RUA BOA VISTA, 209                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014914 
RUA BOA VISTA, 209                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014914 
RUA BOA VISTA, 293                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014915 
RUA BOA VISTA, 293                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014915 
RUA JO�O BR�COLA, 37                                                    CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014916 
RUA JO�O BR�COLA, 37                                                    CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014916 
RUA JO�O BR�COLA, 67                                                    CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014917 
RUA JO�O BR�COLA, 67                                                    CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014917 
RUA BOA VISTA, 176                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014919 
RUA BOA VISTA, 176                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014919 
RUA BOA VISTA, 175                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014920 
RUA BOA VISTA, 175                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01014920 
RUA GENERAL CARNEIRO                                                    CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01015000 
PRA�A PADRE MANUEL DA N�BREGA                                           CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01015010 
PRA�A FERNANDO COSTA                                                    CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01015020 
RUA S�O NICOLAU                                                         CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01015030 
RUA MARIA BENEDITA                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01015040 
RUA LU�S TEIXEIRA                                                       CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01015050 
RUA H�RCULES FLORENCE                                                   CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01015060 
PARQUE DOM PEDRO II                                                     CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01015070 
RUA FERN�O SALES                                                        CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01015080 
VIADUTO DIARIO POPULAR                                                  CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01015090 
AVENIDA EXTERIOR                                                        CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01015100 
PRA�A PADRE MANUEL DA N�BREGA, 16                                       CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01015900 
PRA�A PADRE MANUEL DA N�BREGA, 16                                       CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01015900 
PRA�A PADRE MANUEL DA N�BREGA, 21                                       CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01015901 
PRA�A PADRE MANUEL DA N�BREGA, 21                                       CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01015901 
RUA VENCESLAU BR�S                                                      CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01016000 
RUA IRM� SIMPLICIANA                                                    CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01016010 
RUA SANTA TERESA                                                        CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01016020 
RUA ANCHIETA                                                            S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01016030 
LARGO PATEO DO COL�GIO                                                  S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01016040 
RUA FLORIANO PEIXOTO                                                    S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01016050 
AVENIDA RANGEL PESTANA                                                  S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017000 
RUA DOUTOR BETTENCOURT RODRIGUES                                        S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017010 
RUA ROBERTO SIMONSEN                                                    S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017020 
VIADUTO MERC�RIO                                                        S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017030 
VIADUTO VINTE E CINCO DE MAR�O                                          S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017040 
RUA ROBERTO SIMONSEN, 62                                                S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017902 
RUA ROBERTO SIMONSEN, 62                                                S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017902 
RUA ROBERTO SIMONSEN, 106                                               S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017903 
RUA ROBERTO SIMONSEN, 106                                               S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017903 
AVENIDA RANGEL PESTANA, 203                                             S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017904 
AVENIDA RANGEL PESTANA, 203                                             S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017904 
AVENIDA RANGEL PESTANA, 243                                             S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017905 
AVENIDA RANGEL PESTANA, 243                                             S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017905 
AVENIDA RANGEL PESTANA, 315                                             S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017906 
AVENIDA RANGEL PESTANA, 315                                             S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017906 
RUA DOUTOR BETTENCOURT RODRIGUES, 88                                    S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017907 
RUA DOUTOR BETTENCOURT RODRIGUES, 88                                    S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017907 
RUA DOUTOR BETTENCOURT RODRIGUES, 112                                   S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017908 
RUA DOUTOR BETTENCOURT RODRIGUES, 112                                   S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017908 
RUA DOUTOR BETTENCOURT RODRIGUES, 155                                   S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017909 
RUA DOUTOR BETTENCOURT RODRIGUES, 155                                   S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017909 
RUA DOUTOR BETTENCOURT RODRIGUES, 196                                   S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017910 
RUA DOUTOR BETTENCOURT RODRIGUES, 196                                   S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017910 
AVENIDA RANGEL PESTANA, 300                                             S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017911 
AVENIDA RANGEL PESTANA, 300                                             S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01017911 
PRA�A CL�VIS BEVIL�QUA                                                  S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01018000 
PRA�A CL�VIS BEVIL�QUA                                                  S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01018001 
RUA ONZE DE AGOSTO                                                      S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01018010 
RUA ANITA GARIBALDI                                                     S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01018020 
RUA SILVEIRA MARTINS                                                    S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01019000 
RUA DAS FLORES                                                          S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01019010 
RUA DO CARMO                                                            S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01019020 
RUA JOAQUIM DOS SANTOS ANDRADE                                          S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01019030 
RUA ALCIDES BEZERRA                                                     S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01019040 
RUA DO CARMO, 171                                                       S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01019900 
RUA DO CARMO, 171                                                       S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01019900 
RUA TABATINGUERA                                                        S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020000 
RUA TABATINGUERA                                                        S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020001 
RUA DAS CARMELITAS                                                      S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020010 
RUA NIOAC                                                               S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020020 
RUA FREDERICO ALVARENGA                                                 S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020030 
RUA LOUSADA                                                             S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020040 
RUA ALEXANDRIA                                                          S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020050 
RUA TABATINGUERA, 93                                                    S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020900 
RUA TABATINGUERA, 93                                                    S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020900 
RUA TABATINGUERA, 140                                                   S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020901 
RUA TABATINGUERA, 140                                                   S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020901 
RUA TABATINGUERA, 167                                                   S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020902 
RUA TABATINGUERA, 167                                                   S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020902 
RUA TABATINGUERA, 294                                                   S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020903 
RUA TABATINGUERA, 294                                                   S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020903 
RUA TABATINGUERA, 340                                                   S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020904 
RUA TABATINGUERA, 340                                                   S�                                                                      S�O PAULO                                                               S�O PAULO                                                               SP01020904 
RUA VINTE E CINCO DE MAR�O                                              CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01021000 
RUA VINTE E CINCO DE MAR�O                                              CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01021100 
RUA VINTE E CINCO DE MAR�O                                              CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01021200 
RUA VINTE E CINCO DE MAR�O, 641                                         CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01021900 
RUA VINTE E CINCO DE MAR�O, 641                                         CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01021900 
RUA VINTE E CINCO DE MAR�O, 904                                         CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01021901 
RUA VINTE E CINCO DE MAR�O, 904                                         CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01021901 
RUA VINTE E CINCO DE MAR�O, 990                                         CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01021902 
RUA VINTE E CINCO DE MAR�O, 990                                         CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01021902 
RUA VINTE E CINCO DE MAR�O, 1003                                        CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01021903 
RUA VINTE E CINCO DE MAR�O, 1003                                        CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01021903 
LADEIRA PORTO GERAL                                                     CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01022000 
RUA VARNHAGEN                                                           CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01022010 
RUA CAVALHEIRO BAS�LIO JAFET                                            CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01022020 
RUA JORGE AZEM                                                          CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01022030 
PRA�A RAGUEB CHOHFI                                                     CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01022040 
PARQUE DOM PEDRO II                                                     CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01022050 
RUA DOUTOR ITAPURA DE MIRANDA                                           CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01022060 
RUA COMENDADOR ASSAD ABDALLA                                            CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01022070 
RUA BAR�O DE DUPRAT                                                     CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023000 
RUA BAR�O DE DUPRAT                                                     CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023001 
RUA MIGUEL CARLOS                                                       CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023010 
RUA ILHA DAS FLORES                                                     CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023020 
RUA SEROP KHERLAKIAN                                                    CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023030 
RUA COMENDADOR AFONSO KHERLAKIAN                                        CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023040 
RUA COMENDADOR ABDO SCHAHIN                                             CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023050 
RUA LUCR�CIA LEME                                                       CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023060 
RUA VIRGILINA SALES                                                     CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023070 
RUA MIGUEL CARLOS, 41                                                   CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023900 
RUA MIGUEL CARLOS, 41                                                   CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023900 
RUA BAR�O DE DUPRAT, 449                                                CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023902 
RUA BAR�O DE DUPRAT, 449                                                CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023902 
RUA COMENDADOR AFONSO KHERLAKIAN, 79                                    CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023903 
RUA COMENDADOR AFONSO KHERLAKIAN, 79                                    CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023903 
RUA COMENDADOR ABDO SCHAHIN, 13                                         CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023904 
RUA COMENDADOR ABDO SCHAHIN, 13                                         CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023904 
RUA COMENDADOR ABDO SCHAHIN, 62                                         CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023905 
RUA COMENDADOR ABDO SCHAHIN, 62                                         CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023905 
RUA COMENDADOR ABDO SCHAHIN, 110                                        CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023906 
RUA COMENDADOR ABDO SCHAHIN, 110                                        CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01023906 
RUA DA CANTAREIRA                                                       CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01024000 
RUA DA CANTAREIRA                                                       CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01024100 
RUA DA CANTAREIRA, 306                                                  CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01024900 
RUA DA CANTAREIRA, 306                                                  CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01024900 
RUA CARLOS DE SOUSA NAZAR�                                              CENTRO                                                                  S�O PAULO                                                               S�O PAULO                                                               SP01025000 
